gene	Chimpanzee.gene.stable.ID	HGNC.symbol	Chimp.Mean.Adjusted.Dispersion	Human.Mean.Adjusted.Dispersion	P	q.value	DiffDisp	DifferentialDispersion	Pn.chimp	Ps.chimp	Pn.human	Ps.human	PnPs.chimp	PnPs.human
ENSG00000115282	ENSPTRG00000012091	TTC31	0.0677591903028916	0.220109064146831	0.6575	0.45275046395400237	-0.15234987384393942	Not signficant	1	0	1	0	3	3
ENSG00000115307	ENSPTRG00000012097	AUP1	0.936564910594307	0.389068300791489	0.0781	0.15401788012602444	0.547496609802818	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000159399	ENSPTRG00000012104	HK2	2.09199650334318	1.04692752442243	0.0077	0.04208798042028632	1.04506897892075	More dispersed in chimp	0	2	1	4	0.2	0.3333333333333333
ENSG00000115364	ENSPTRG00000012108	MRPL19	-1.08696805080333	0.205026254204673	1e-4	0.002745315000561592	-1.291994305008003	More dispersed in human	1	0	0	1	3	0.3333333333333333
ENSG00000005436	ENSPTRG00000012110	GCFC2	-0.345647444744047	-0.860631987212965	0.0975	0.1731932486975551	0.5149845424689179	Not signficant	1	2	3	1	0.6	2.3333333333333335
ENSG00000186854	ENSPTRG00000012126	TRABD2A	-0.25072803852582	-0.434683759938636	0.5741	0.4262288541325347	0.18395572141281602	Not signficant	1	1	1	0	1	3
ENSG00000152291	ENSPTRG00000012129	TGOLN2	-1.20892186794858	-1.13187873426065	0.8185	0.4985925318962882	-0.07704313368793003	Not signficant	0	2	3	1	0.2	2.3333333333333335
ENSG00000042445	ENSPTRG00000012130	RETSAT	-0.1269797566387	0.376797642685236	0.0534	0.12570327468787648	-0.5037773993239361	Not signficant	0	2	1	1	0.2	1
ENSG00000042493	ENSPTRG00000012132	CAPG	0.805069140350959	1.41677342849829	0.0263	0.08490572361153308	-0.611704288147331	More dispersed in human	0	1	2	1	0.3333333333333333	1.6666666666666667
ENSG00000115486	ENSPTRG00000012135	GGCX	-0.302698648890722	-0.651471549156648	0.3161	0.3186543664635838	0.34877290026592594	Not signficant	0	1	1	2	0.3333333333333333	0.6
ENSG00000115523	ENSPTRG00000012143	GNLY	2.45531165530756	1.08351075878008	0.0216	0.07587052365188399	1.3718008965274797	More dispersed in chimp	2	0	3	0	5	7
ENSG00000168874	ENSPTRG00000045046	ATOH8	1.6243052319989	1.32016824546949	0.1512	0.21864232291205302	0.3041369865294099	Not signficant	0	2	1	0	0.2	3
ENSG00000115525	ENSPTRG00000012146	ST3GAL5	-0.164732486818292	-0.297036556988084	0.7685	0.4854251688693029	0.132304070169792	Not signficant	2	0	2	0	5	5
ENSG00000068654	ENSPTRG00000012147	POLR1A	-0.805639670342852	-0.483341931580815	0.2709	0.29535048036946543	-0.322297738762037	Not signficant	4	1	1	2	3	0.6
ENSG00000132305	ENSPTRG00000012150	IMMT	1.41243448118068	0.90050036143149	0.1227	0.1955951540085775	0.5119341197491899	Not signficant	1	1	1	2	1	0.6
ENSG00000068615	ENSPTRG00000012153	REEP1	0.0499147194044101	-0.404270939505588	0.2664	0.2928490285952066	0.4541856589099981	Not signficant	1	0	0	2	3	0.2
ENSG00000115548	ENSPTRG00000012155	KDM3A	-0.42907758703621	-0.922735130653077	0.1919	0.24767709849711325	0.493657543616867	Not signficant	2	2	2	1	1	1.6666666666666667
ENSG00000153561	ENSPTRG00000050213	RMND5A	-0.863566576651585	-0.0242664942049613	0.0112	0.052800790507896024	-0.8393000824466237	More dispersed in human	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000144115	ENSPTRG00000012170	THNSL2	-0.545465714291204	1.0249466980134	4e-4	0.006377762359383261	-1.5704124123046042	More dispersed in human	0	1	1	1	0.3333333333333333	1
ENSG00000172071	ENSPTRG00000012173	EIF2AK3	0.505244325676155	0.00290541585070736	0.0841	0.16093905595273358	0.5023389098254476	Not signficant	3	3	3	1	1	2.3333333333333335
ENSG00000211592	ENSPTRG00000047067	IGKC	3.11132755145389	2.02916366426889	0.017	0.06628037604132152	1.0821638871849997	More dispersed in chimp	1	0	1	0	3	3
ENSG00000211599	ENSPTRG00000048198	IGKV5-2	3.49769404898681	2.04639952693099	0.4739	0.38826729840808494	1.4512945220558198	Not signficant	1	0	1	0	3	3
ENSG00000084090	ENSPTRG00000012227	STARD7	0.502353567882261	0.699548721982096	0.5372	0.41224499376654983	-0.1971951540998349	Not signficant	1	1	1	1	1	1
ENSG00000144028	ENSPTRG00000012230	SNRNP200	-1.62095679165723	-0.417283531268863	1e-4	0.002745315000561592	-1.203673260388367	More dispersed in human	1	7	0	2	0.2	0.2
ENSG00000121152	ENSPTRG00000012232	NCAPH	-0.933758786979351	0.758421355748739	0.053	0.125253886336302	-1.69218014272809	Not signficant	1	0	1	1	3	1
ENSG00000168763	ENSPTRG00000012242	CNNM3	-0.37032483512623	-0.0181910821996709	0.2263	0.2699386355942592	-0.3521337529265591	Not signficant	1	0	0	1	3	0.3333333333333333
ENSG00000075568	ENSPTRG00000012260	TMEM131	-1.6157272445499	-1.18934765325427	0.1682	0.2314029530955657	-0.4263795912956301	Not signficant	1	1	1	1	1	1
ENSG00000040933	ENSPTRG00000012266	INPP4A	-1.49966464705233	-1.1486701141352	0.2549	0.28527462238939133	-0.35099453291713	Not signficant	0	2	1	2	0.2	0.6
ENSG00000144182	ENSPTRG00000012273	LIPT1	-0.329817209084852	-0.884206770011706	0.2341	0.27425503151537134	0.554389560926854	Not signficant	4	1	0	2	3	0.2
ENSG00000158417	ENSPTRG00000012279	EIF5B	-0.490725475910543	-0.669318723057756	0.5199	0.4059221057400454	0.17859324714721297	Not signficant	1	1	1	3	1	0.42857142857142855
ENSG00000135945	ENSPTRG00000012280	REV1	-1.13120485916079	-0.078255151386545	0.0109	0.05188895901322216	-1.052949707774245	More dispersed in human	2	3	3	1	0.7142857142857143	2.3333333333333335
ENSG00000144218	ENSPTRG00000012281	AFF3	-0.0850978997508848	-0.701034817555052	0.0379	0.10424338473318884	0.6159369178041673	Not signficant	1	5	1	2	0.2727272727272727	0.6
ENSG00000170500	ENSPTRG00000012282	LONRF2	-0.203222048819168	0.113837440153095	0.3297	0.3254896236477649	-0.317059488972263	Not signficant	1	3	2	3	0.42857142857142855	0.7142857142857143
ENSG00000115526	ENSPTRG00000012284	CHST10	-0.565565654874091	-1.08523119097723	0.1434	0.21241053449781255	0.519665536103139	Not signficant	1	3	1	1	0.42857142857142855	1
ENSG00000115539	ENSPTRG00000047153	PDCL3	-0.755872562472875	-0.850155003933684	0.8445	0.5054222529233158	0.094282441460809	Not signficant	0	2	0	1	0.2	0.3333333333333333
ENSG00000115539	ENSPTRG00000044725	PDCL3	-0.755872562472875	-0.850155003933684	0.8445	0.5054222529233158	0.094282441460809	Not signficant	1	0	0	1	3	0.3333333333333333
ENSG00000170485	ENSPTRG00000012287	NPAS2	0.113068003228812	0.388045657487776	0.4922	0.39545705304381845	-0.274977654258964	Not signficant	0	2	4	3	0.2	1.2857142857142858
ENSG00000204634	ENSPTRG00000030399	TBC1D8	-0.100523332805648	0.102731930389643	0.4683	0.3860666628211292	-0.203255263195291	Not signficant	0	2	3	4	0.2	0.7777777777777778
ENSG00000163162	ENSPTRG00000012291	RNF149	0.463544379399515	-0.148048625194203	0.2149	0.26206737586733003	0.611593004593718	Not signficant	0	1	2	0	0.3333333333333333	5
ENSG00000071054	ENSPTRG00000012294	MAP4K4	-0.334495705923882	-0.653617324235173	0.4562	0.3815145459642359	0.31912161831129104	Not signficant	0	4	0	1	0.1111111111111111	0.3333333333333333
ENSG00000115604	ENSPTRG00000012302	IL18R1	1.48661341292178	1.29251682616493	0.5724	0.4258325891213397	0.19409658675685004	Not signficant	3	2	0	1	1.4	0.3333333333333333
ENSG00000135953	ENSPTRG00000012307	MFSD9	-1.04188073836456	-1.36443269934459	0.3577	0.33835722893320525	0.32255196098003003	Not signficant	3	1	0	1	2.3333333333333335	0.3333333333333333
ENSG00000135966	ENSPTRG00000012313	TGFBRAP1	-0.136729434413813	-0.0834207520826493	0.8908	0.5176335452097325	-0.05330868233116369	Not signficant	1	0	1	4	3	0.3333333333333333
ENSG00000135974	ENSPTRG00000012314	C2orf49	-1.22851497017027	-0.892555461304827	0.2669	0.2931339097471356	-0.335959508865443	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000115641	ENSPTRG00000012315	FHL2	1.46532025602519	1.73319706001297	0.2905	0.30523557703366305	-0.26787680398778013	Not signficant	1	0	0	1	3	0.3333333333333333
ENSG00000119147	ENSPTRG00000012317	ECRG4	1.16357581567428	0.936970378466712	0.2583	0.2875374298713197	0.22660543720756787	Not signficant	2	0	1	2	5	0.6
ENSG00000144057	ENSPTRG00000012323	ST6GAL2	-0.742055049751013	0.281612883457045	0.0068	0.039192784317409676	-1.023667933208058	More dispersed in human	5	1	1	3	3.6666666666666665	0.42857142857142855
ENSG00000135968	ENSPTRG00000012327	GCC2	-0.665605048342867	-0.160134181939765	0.1601	0.22505030183429506	-0.505470866403102	Not signficant	4	3	0	1	1.2857142857142858	0.3333333333333333
ENSG00000144061	ENSPTRG00000012346	NPHP1	-2.26828551964502	-0.96254260804898	0.0016	0.015496101647732276	-1.30574291159604	More dispersed in human	3	1	0	1	2.3333333333333335	0.3333333333333333
ENSG00000153094	ENSPTRG00000051635	BCL2L11	-0.457923250533779	-0.146809380717919	0.3994	0.357211713148394	-0.31111386981586003	Not signficant	0	1	1	1	0.3333333333333333	1
ENSG00000153208	ENSPTRG00000012358	MERTK	1.32362989617006	0.17992070056879	0.1144	0.18896411127140797	1.1437091956012702	Not signficant	2	4	4	2	0.5555555555555556	1.8
ENSG00000153214	ENSPTRG00000012360	TMEM87B	-0.185363962655061	-0.0682067746204895	0.6981	0.4647130090276067	-0.1171571880345715	Not signficant	1	1	1	0	1	3
ENSG00000144152	ENSPTRG00000012361	FBLN7	1.04333695049823	-0.0996420048632246	0.0396	0.10714357202636379	1.1429789553614544	Not signficant	0	1	1	0	0.3333333333333333	3
ENSG00000188177	ENSPTRG00000012363	ZC3H6	-0.466384775894646	0.141092187277724	0.0314	0.09467369533728588	-0.60747696317237	More dispersed in human	1	3	0	2	0.42857142857142855	0.2
ENSG00000125630	ENSPTRG00000012366	POLR1B	-1.05769658694356	-0.676489131181438	0.2564	0.28616394894437097	-0.3812074557621219	Not signficant	0	1	2	1	0.3333333333333333	1.6666666666666667
ENSG00000125611	ENSPTRG00000012367	CHCHD5	-0.178989918250186	-0.427154791637676	0.4147	0.36411716577485786	0.24816487338749	Not signficant	1	0	0	1	3	0.3333333333333333
ENSG00000169607	ENSPTRG00000012370	CKAP2L	0.11729911940838	1.30493506881164	0.0998	0.17514858989884274	-1.1876359494032598	Not signficant	3	0	1	0	7	3
ENSG00000125538	ENSPTRG00000012372	IL1B	0.682493397102342	0.916878689402604	0.6366	0.4456711368124796	-0.23438529230026195	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000125637	ENSPTRG00000012379	PSD4	-0.61448874810061	-0.561842610927665	0.8413	0.5046927738870256	-0.052646137172945084	Not signficant	4	3	1	3	1.2857142857142858	0.42857142857142855
ENSG00000088205	ENSPTRG00000012391	DDX18	-0.623553222870316	-1.15578653195997	0.0567	0.13008290889560176	0.532233309089654	Not signficant	1	0	1	1	3	1
ENSG00000125633	ENSPTRG00000012394	CCDC93	-0.120992610257349	0.765377799898407	0.0069	0.0393652433752402	-0.886370410155756	More dispersed in human	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000186132	ENSPTRG00000012400	C2orf76	-0.264957669076033	0.492660001654387	0.0034	0.02520672981226298	-0.7576176707304201	More dispersed in human	1	0	2	0	3	5
ENSG00000155368	ENSPTRG00000012401	DBI	-0.745649271262048	0.341948562384441	0.0044	0.029613978586703105	-1.087597833646489	More dispersed in human	1	0	2	1	3	1.6666666666666667
ENSG00000171227	ENSPTRG00000042156	TMEM37	0.451054362756801	0.5248151381963	0.8707	0.512809077411943	-0.073760775439499	Not signficant	1	0	1	0	3	3
ENSG00000088179	ENSPTRG00000012406	PTPN4	-1.85623823859042	-1.0369026279206	0.0181	0.06894936672771958	-0.81933561066982	More dispersed in human	0	3	2	0	0.14285714285714285	5
ENSG00000115109	ENSPTRG00000012408	EPB41L5	-1.14008956332052	-0.528233844732633	0.0373	0.10341103406443433	-0.6118557185878869	Not signficant	4	3	1	0	1.2857142857142858	3
ENSG00000226479	ENSPTRG00000044584	TMEM185B	-0.61858507205185	-1.00654275215127	0.245	0.2799705990389706	0.38795768009942	Not signficant	0	1	1	0	0.3333333333333333	3
ENSG00000074047	ENSPTRG00000012413	GLI2	0.603898696335972	0.324977813935499	0.4639	0.38408699914999883	0.278920882400473	Not signficant	1	1	2	1	1	1.6666666666666667
ENSG00000074054	ENSPTRG00000012416	CLASP1	-0.702686073258593	-0.485778373755611	0.4975	0.3975142856363864	-0.216907699502982	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000136732	ENSPTRG00000012422	GYPC	-0.829386444097552	-0.108631722523492	0.02	0.07230235546033499	-0.7207547215740601	More dispersed in human	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000136717	ENSPTRG00000012423	BIN1	0.353193639294503	-0.0684891476001024	0.111	0.18582799336676195	0.42168278689460537	Not signficant	0	3	0	2	0.14285714285714285	0.2
ENSG00000163161	ENSPTRG00000046940	ERCC3	-1.11504541233082	-0.597581767817297	0.1594	0.22471516245137396	-0.517463644513523	Not signficant	0	4	0	1	0.1111111111111111	0.3333333333333333
ENSG00000169967	ENSPTRG00000012427	MAP3K2	-0.558101654187246	-0.816844667780376	0.4035	0.35885690454911245	0.25874301359313	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000169994	ENSPTRG00000012431	MYO7B	1.76580910837422	1.99078195707574	0.2741	0.29715344994053744	-0.2249728487015199	Not signficant	1	3	4	5	0.42857142857142855	0.8181818181818182
ENSG00000136731	ENSPTRG00000012439	UGGT1	-0.834763838234006	-0.739321876903881	0.7919	0.49149071597764477	-0.09544196133012506	Not signficant	0	1	0	3	0.3333333333333333	0.14285714285714285
ENSG00000136710	ENSPTRG00000012450	CCDC115	-0.762684697728085	-0.0467256735747461	0.0778	0.15375844350100684	-0.7159590241533389	Not signficant	1	0	0	2	3	0.2
ENSG00000136718	ENSPTRG00000012451	IMP4	-1.05795890314193	-1.0495637050911	0.9852	0.5417515316680516	-0.00839519805083011	Not signficant	0	1	1	0	0.3333333333333333	3
ENSG00000176771	ENSPTRG00000050546	NCKAP5	-1.20898110632027	-0.24516697148355	0.0149	0.060786488677239174	-0.96381413483672	More dispersed in human	8	7	6	7	1.1333333333333333	0.8666666666666667
ENSG00000082258	ENSPTRG00000024043	CCNT2	0.260385813514985	-0.648995898840799	0.0298	0.09162763345874368	0.909381712355784	More dispersed in chimp	0	1	1	2	0.3333333333333333	0.6
ENSG00000121988	ENSPTRG00000012492	ZRANB3	-2.62718494606675	-1.99245355624795	0.032	0.09534117211252659	-0.6347313898188001	More dispersed in human	6	3	2	1	1.8571428571428572	1.6666666666666667
ENSG00000048991	ENSPTRG00000012494	R3HDM1	-2.02082032309007	-1.16028760688981	0.0315	0.09485770882352815	-0.8605327162002598	More dispersed in human	1	0	3	0	3	7
ENSG00000150540	ENSPTRG00000012503	HNMT	0.529568223276735	0.860765489872437	0.231	0.2726060528838196	-0.3311972665957019	Not signficant	1	0	1	0	3	3
ENSG00000075884	ENSPTRG00000012510	ARHGAP15	0.154306845377417	0.327571174405235	0.591	0.43196876186396316	-0.17326432902781796	Not signficant	0	2	0	1	0.2	0.3333333333333333
ENSG00000121964	ENSPTRG00000012511	GTDC1	-2.07468943273558	-2.03982168754185	0.9206	0.5254174593290523	-0.03486774519373004	Not signficant	4	1	1	0	3	3
ENSG00000169554	ENSPTRG00000012513	ZEB2	-0.756927010660968	-0.817668425039559	0.8729	0.5132291589627519	0.06074141437859104	Not signficant	0	2	2	0	0.2	5
ENSG00000115947	ENSPTRG00000012515	ORC4	-1.25249684431252	-0.843491090200671	0.1283	0.20058137717012606	-0.4090057541118489	Not signficant	2	0	1	0	5	3
ENSG00000168280	ENSPTRG00000012521	KIF5C	-0.0224278914112443	-0.143965126402271	0.786	0.48986897589606165	0.1215372349910267	Not signficant	0	2	0	2	0.2	0.2
ENSG00000168288	ENSPTRG00000012525	MMADHC	0.588638281939971	0.0917271563865931	0.1779	0.23824830722193358	0.4969111255533779	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000184898	ENSPTRG00000046668	RBM43	0.560754945788461	0.182224877911473	0.1846	0.2425870028721182	0.37853006787698795	Not signficant	1	0	1	0	3	3
ENSG00000123610	ENSPTRG00000012533	TNFAIP6	2.17687293008665	1.95054490166945	0.6726	0.4573265356186921	0.2263280284171998	Not signficant	2	1	1	0	1.6666666666666667	3
ENSG00000080345	ENSPTRG00000012534	RIF1	-0.730079937157324	-1.10124669641857	0.2872	0.30366466045725554	0.3711667592612461	Not signficant	5	3	4	2	1.5714285714285714	1.8
ENSG00000183091	ENSPTRG00000012536	NEB	0.735555838459518	0.939200166737283	0.6048	0.43603267082865743	-0.20364432827776502	Not signficant	3	17	11	6	0.2	1.7692307692307692
ENSG00000157827	ENSPTRG00000012541	FMNL2	0.839315288349936	0.139042648106663	0.0131	0.05677344006502625	0.700272640243273	More dispersed in chimp	1	0	0	4	3	0.1111111111111111
ENSG00000196504	ENSPTRG00000012543	PRPF40A	-1.31167260483918	-1.02351889424257	0.3151	0.31817335353438986	-0.2881537105966101	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000162989	ENSPTRG00000012547	KCNJ3	1.85121720973772	1.37195321925239	0.4362	0.37277554507099014	0.47926399048532997	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000115159	ENSPTRG00000012549	GPD2	-1.17350878823338	-0.478826027276047	0.0104	0.050295625281811834	-0.694682760957333	More dispersed in human	0	2	1	0	0.2	3
ENSG00000123612	ENSPTRG00000012554	ACVR1C	-0.139993664054273	0.168013120747893	0.3751	0.3462497745987027	-0.30800678480216603	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000115170	ENSPTRG00000012555	ACVR1	-0.721983009034238	-0.326965219239001	0.2103	0.25901901175310393	-0.39501778979523694	Not signficant	2	3	0	1	0.7142857142857143	0.3333333333333333
ENSG00000115183	ENSPTRG00000012561	TANC1	0.453968455614064	0.677634253792605	0.6712	0.45705552400994603	-0.223665798178541	Not signficant	4	5	2	4	0.8181818181818182	0.5555555555555556
ENSG00000196151	ENSPTRG00000012562	WDSUB1	-0.879665865527564	-0.58256925107718	0.4203	0.366216045817666	-0.29709661445038393	Not signficant	1	0	1	0	3	3
ENSG00000123636	ENSPTRG00000012563	BAZ2B	-0.242032512326489	-0.950338431699516	0.1965	0.25055852935979367	0.708305919373027	Not signficant	3	2	2	0	1.4	5
ENSG00000136536	ENSPTRG00000012564	MARCHF7	-0.546543913528989	-0.430300177440197	0.7068	0.4676482548496731	-0.11624373608879202	Not signficant	1	2	0	2	0.6	0.2
ENSG00000054219	ENSPTRG00000012566	LY75	-0.25504321545421	-0.395869428526527	0.6495	0.450042543601883	0.14082621307231702	Not signficant	3	4	4	3	0.7777777777777778	1.2857142857142858
ENSG00000153246	ENSPTRG00000012569	PLA2R1	-0.787733998594495	-0.713090399310809	0.8123	0.4966581658579816	-0.07464359928368602	Not signficant	4	3	3	1	1.2857142857142858	2.3333333333333335
ENSG00000115221	ENSPTRG00000012571	ITGB6	1.05692867117945	0.420437636479926	0.069	0.1444596087164778	0.6364910346995241	Not signficant	0	2	0	3	0.2	0.14285714285714285
ENSG00000197635	ENSPTRG00000024079	DPP4	0.377659130238012	0.383322933467049	0.9852	0.5417515316680516	-0.005663803229036979	Not signficant	1	1	0	1	1	0.3333333333333333
ENSG00000115267	ENSPTRG00000012582	IFIH1	1.22409858885638	0.0862787513761401	0.0311	0.0940799207690382	1.13781983748024	More dispersed in chimp	1	1	2	0	1	5
ENSG00000115271	ENSPTRG00000012583	GCA	0.210102781819231	0.360282246499572	0.6929	0.4634482974853523	-0.15017946468034102	Not signficant	1	1	1	0	1	3
ENSG00000115290	ENSPTRG00000012587	GRB14	0.179511252246301	0.00829364559933543	0.5852	0.430443712727054	0.17121760664696556	Not signficant	1	3	1	0	0.42857142857142855	3
ENSG00000082438	ENSPTRG00000012588	COBLL1	-0.670593356441989	-0.627087429532391	0.8979	0.5195268823192547	-0.04350592690959798	Not signficant	3	2	3	1	1.4	2.3333333333333335
ENSG00000136531	ENSPTRG00000012591	SCN2A	-0.4343533488251	-0.761420948186238	0.5682	0.42439419409111145	0.32706759936113794	Not signficant	1	1	3	2	1	1.4
ENSG00000178662	ENSPTRG00000045118	CSRNP3	-0.885017675141425	-0.63455977340464	0.559	0.42117278117652185	-0.25045790173678506	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000123607	ENSPTRG00000012594	TTC21B	-1.26805118487452	-1.31223527422548	0.9044	0.520992706412776	0.044184089350959965	Not signficant	1	2	1	2	0.6	0.6
ENSG00000136546	ENSPTRG00000012599	SCN7A	0.913553412811601	0.771677077333822	0.5993	0.43405428038325933	0.141876335477779	Not signficant	6	7	3	1	0.8666666666666667	2.3333333333333335
ENSG00000163092	ENSPTRG00000012600	XIRP2	2.24570102663797	1.95125614552936	0.3368	0.32907342323028144	0.29444488110861	Not signficant	18	12	12	5	1.48	2.272727272727273
ENSG00000163072	ENSPTRG00000012604	NOSTRIN	0.679996118129028	0.732179154722656	0.9219	0.5256162828013008	-0.052183036593627996	Not signficant	1	0	4	1	3	3
ENSG00000073737	ENSPTRG00000012612	DHRS9	2.23971963443733	2.23456451618273	0.985	0.5417515316680516	0.005155118254599689	Not signficant	4	2	0	1	1.8	0.3333333333333333
ENSG00000081479	ENSPTRG00000012613	LRP2	0.26291803039064	-0.134860231395509	0.6666	0.4554351748293676	0.397778261786149	Not signficant	10	15	4	12	0.6774193548387096	0.36
ENSG00000239474	ENSPTRG00000045171	KLHL41	1.0637450096381	0.976841726038883	0.7559	0.4818642448746913	0.08690328359921706	Not signficant	0	2	1	0	0.2	3
ENSG00000138399	ENSPTRG00000012616	FASTKD1	-0.362738072446798	0.317814895765844	0.06	0.13395055765503822	-0.680552968212642	Not signficant	2	2	1	1	1	1
ENSG00000138398	ENSPTRG00000012617	PPIG	-1.65662711827378	-0.860858952983373	0.0184	0.06958399657560153	-0.795768165290407	More dispersed in human	1	2	2	0	0.6	5
ENSG00000213160	ENSPTRG00000012619	KLHL23	-0.132740094632934	0.206999405052982	0.4115	0.36287819665073207	-0.339739499685916	Not signficant	1	0	2	1	3	1.6666666666666667
ENSG00000144357	ENSPTRG00000048906	UBR3	0.193358994983145	0.209114106731413	0.9612	0.535612318269048	-0.01575511174826802	Not signficant	1	3	1	3	0.42857142857142855	0.42857142857142855
ENSG00000204334	ENSPTRG00000029148	ERICH2	-0.0953976051159531	0.36964061792616	0.0549	0.12755626178555887	-0.46503822304211306	Not signficant	0	2	0	1	0.2	0.3333333333333333
ENSG00000071967	ENSPTRG00000012634	CYBRD1	0.812964731480405	1.32230276314711	0.0637	0.13795126462786395	-0.509338031666705	Not signficant	2	0	2	0	5	5
ENSG00000115840	ENSPTRG00000012636	SLC25A12	0.591233777048871	0.400250070536911	0.5151	0.40459688857260123	0.19098370651196006	Not signficant	1	2	0	1	0.6	0.3333333333333333
ENSG00000091409	ENSPTRG00000012641	ITGA6	-0.104638436720333	0.19407966374263	0.3574	0.33835722893320525	-0.298718100462963	Not signficant	1	1	1	1	1	1
ENSG00000091436	ENSPTRG00000012644	MAP3K20	0.512845183816066	0.539302056747901	0.9081	0.5217493838195555	-0.026456872931834963	Not signficant	1	1	1	1	1	1
ENSG00000172845	ENSPTRG00000012647	SP3	-1.06781451746115	-0.195011066741076	0.0051	0.0326979309022112	-0.8728034507200739	More dispersed in human	3	2	1	0	1.4	3
ENSG00000138430	ENSPTRG00000012650	OLA1	-1.26967355431997	-0.372063454555126	5e-4	0.007273444124993859	-0.897610099764844	More dispersed in human	1	0	1	0	3	3
ENSG00000144306	ENSPTRG00000012653	SCRN3	1.03659616124283	0.408426520801558	0.0077	0.04208798042028632	0.628169640441272	More dispersed in chimp	5	0	2	0	11	5
ENSG00000163328	ENSPTRG00000012655	GPR155	-0.506681329416033	-0.652795186917968	0.7578	0.4824220400795073	0.14611385750193495	Not signficant	1	2	0	1	0.6	0.3333333333333333
ENSG00000196659	ENSPTRG00000048299	TTC30B	-0.077407272388019	-0.603122129083245	0.0724	0.14847058243980726	0.525714856695226	Not signficant	0	2	1	1	0.2	1
ENSG00000197557	ENSPTRG00000044238	TTC30A	0.387279893265476	0.0239197408581764	0.3382	0.3299556871456533	0.36336015240729963	Not signficant	1	2	2	2	0.6	1
ENSG00000116095	ENSPTRG00000012690	PLEKHA3	-1.31337689266023	-0.243026892068158	5e-4	0.007273444124993859	-1.070350000592072	More dispersed in human	1	0	1	1	3	1
ENSG00000155657	ENSPTRG00000012691	TTN	0.480485541804249	0.239841972059875	0.4568	0.3818014551221682	0.240643569744374	Not signficant	39	54	25	18	0.7247706422018348	1.3783783783783783
ENSG00000163492	ENSPTRG00000012693	CCDC141	1.16743911659266	1.38520973362137	0.4419	0.37540617713705504	-0.21777061702870992	Not signficant	2	2	2	1	1	1.6666666666666667
ENSG00000163510	ENSPTRG00000012698	CWC22	-0.350991174069	-0.770499295096382	0.446	0.3771751948426999	0.41950812102738205	Not signficant	1	2	2	2	0.6	1
ENSG00000170035	ENSPTRG00000051132	UBE2E3	-0.1018808988228	-0.689468612662415	0.1748	0.23590530866404033	0.587587713839615	Not signficant	0	1	1	0	0.3333333333333333	3
ENSG00000115232	ENSPTRG00000012700	ITGA4	0.282651642253966	0.122427347248722	0.7376	0.47683710659896	0.160224295005244	Not signficant	0	3	1	2	0.14285714285714285	0.6
ENSG00000150722	ENSPTRG00000012705	PPP1R1C	1.20975106091355	1.20294015855479	0.978	0.5399880589491131	0.006810902358759918	Not signficant	1	0	0	1	3	0.3333333333333333
ENSG00000077232	ENSPTRG00000012707	DNAJC10	-0.704320310520088	-1.0010737943515	0.4016	0.3579955104052641	0.296753483831412	Not signficant	1	4	2	2	0.3333333333333333	1
ENSG00000162998	ENSPTRG00000012708	FRZB	1.86747241825397	1.38292398085254	0.169	0.2320227308427257	0.48454843740142994	Not signficant	0	1	1	0	0.3333333333333333	3
ENSG00000061676	ENSPTRG00000012709	NCKAP1	-0.887771044317188	-0.345574088334418	0.0968	0.17300187686358373	-0.54219695598277	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000163002	ENSPTRG00000012711	NUP35	-1.02736619954531	-0.444573543990383	0.0536	0.1258572448617587	-0.582792655554927	Not signficant	0	1	1	0	0.3333333333333333	3
ENSG00000144369	ENSPTRG00000012720	FAM171B	-0.0242020383675383	-0.247394146381766	0.4998	0.39858124311091175	0.22319210801422767	Not signficant	1	0	0	2	3	0.2
ENSG00000064989	ENSPTRG00000012722	CALCRL	0.751623497660502	1.07580222937234	0.3533	0.3365931690277589	-0.324178731711838	Not signficant	1	1	0	1	1	0.3333333333333333
ENSG00000003436	ENSPTRG00000012723	TFPI	0.312317030025047	0.382150649557823	0.8355	0.5029486783198499	-0.069833619532776	Not signficant	1	0	1	0	3	3
ENSG00000168542	ENSPTRG00000012728	COL3A1	2.0048776346363	2.53552899540566	0.2457	0.2803051964375934	-0.5306513607693599	Not signficant	2	1	1	2	1.6666666666666667	0.6
